t,ano,mes,cotacao,ipca_acumulado,cpi,selic,divida_pp,fed_rate,cotacao_1,ipca_acumulado_1,cpi_1,selic_1,divida_pp_1,fed_rate_1,cotacao_2,ipca_acumulado_2,cpi_2,selic_2,divida_pp_2,fed_rate_2,cotacao_3,ipca_acumulado_3,cpi_3,selic_3,divida_pp_3,fed_rate_3,cotacao_4,ipca_acumulado_4,cpi_4,selic_4,divida_pp_4,fed_rate_4,cotacao_5,ipca_acumulado_5,cpi_5,selic_5,divida_pp_5,fed_rate_5
36,2002,12,3.54,33.75,181.8,23.042857142857134,51.27,1.24,3.653,31.650000000000002,181.5,21.249999999999993,51.27,1.34,3.65,28.630000000000006,181.2,19.595652173913034,51.27,1.75,3.76,27.320000000000007,180.8,17.89428571428571,51.27,1.75,3.0075,26.60000000000001,180.5,17.839545454545455,51.27,1.74,3.46,25.950000000000006,180.0,18.169999999999995,51.27,1.73
35,2002,11,3.653,31.650000000000002,181.5,21.249999999999993,51.27,1.34,3.65,28.630000000000006,181.2,19.595652173913034,51.27,1.75,3.76,27.320000000000007,180.8,17.89428571428571,51.27,1.75,3.0075,26.60000000000001,180.5,17.839545454545455,51.27,1.74,3.46,25.950000000000006,180.0,18.169999999999995,51.27,1.73,2.8175,24.760000000000005,179.6,18.101000000000006,51.27,1.75
34,2002,10,3.65,28.630000000000006,181.2,19.595652173913034,51.27,1.75,3.76,27.320000000000007,180.8,17.89428571428571,51.27,1.75,3.0075,26.60000000000001,180.5,17.839545454545455,51.27,1.74,3.46,25.950000000000006,180.0,18.169999999999995,51.27,1.73,2.8175,24.760000000000005,179.6,18.101000000000006,51.27,1.75,2.518,24.340000000000003,179.5,18.36571428571429,51.27,1.75
33,2002,9,3.76,27.320000000000007,180.8,17.89428571428571,51.27,1.75,3.0075,26.60000000000001,180.5,17.839545454545455,51.27,1.74,3.46,25.950000000000006,180.0,18.169999999999995,51.27,1.73,2.8175,24.760000000000005,179.6,18.101000000000006,51.27,1.75,2.518,24.340000000000003,179.5,18.36571428571429,51.27,1.75,2.361,24.130000000000006,179.3,18.375,51.27,1.75
32,2002,8,3.0075,26.60000000000001,180.5,17.839545454545455,51.27,1.74,3.46,25.950000000000006,180.0,18.169999999999995,51.27,1.73,2.8175,24.760000000000005,179.6,18.101000000000006,51.27,1.75,2.518,24.340000000000003,179.5,18.36571428571429,51.27,1.75,2.361,24.130000000000006,179.3,18.375,51.27,1.75,2.325,23.330000000000002,178.5,18.722000000000005,51.27,1.73
31,2002,7,3.46,25.950000000000006,180.0,18.169999999999995,51.27,1.73,2.8175,24.760000000000005,179.6,18.101000000000006,51.27,1.75,2.518,24.340000000000003,179.5,18.36571428571429,51.27,1.75,2.361,24.130000000000006,179.3,18.375,51.27,1.75,2.325,23.330000000000002,178.5,18.722000000000005,51.27,1.73,2.365,22.73,178.0,18.96611111111112,51.27,1.74
30,2002,6,2.8175,24.760000000000005,179.6,18.101000000000006,51.27,1.75,2.518,24.340000000000003,179.5,18.36571428571429,51.27,1.75,2.361,24.130000000000006,179.3,18.375,51.27,1.75,2.325,23.330000000000002,178.5,18.722000000000005,51.27,1.73,2.365,22.73,178.0,18.96611111111112,51.27,1.74,2.413,22.37,177.7,19.050000000000008,51.27,1.73
29,2002,5,2.518,24.340000000000003,179.5,18.36571428571429,51.27,1.75,2.361,24.130000000000006,179.3,18.375,51.27,1.75,2.325,23.330000000000002,178.5,18.722000000000005,51.27,1.73,2.365,22.73,178.0,18.96611111111112,51.27,1.74,2.413,22.37,177.7,19.050000000000008,51.27,1.73,2.311,21.85,177.4,19.050000000000004,51.27,1.82
28,2002,4,2.361,24.130000000000006,179.3,18.375,51.27,1.75,2.325,23.330000000000002,178.5,18.722000000000005,51.27,1.73,2.365,22.73,178.0,18.96611111111112,51.27,1.74,2.413,22.37,177.7,19.050000000000008,51.27,1.73,2.311,21.85,177.4,19.050000000000004,51.27,1.82,2.495,21.200000000000003,177.5,19.048500000000008,51.27,2.09
27,2002,3,2.325,23.330000000000002,178.5,18.722000000000005,51.27,1.73,2.365,22.73,178.0,18.96611111111112,51.27,1.74,2.413,22.37,177.7,19.050000000000008,51.27,1.73,2.311,21.85,177.4,19.050000000000004,51.27,1.82,2.495,21.200000000000003,177.5,19.048500000000008,51.27,2.09,2.696,20.490000000000002,177.6,19.063181818181825,51.27,2.49
26,2002,2,2.365,22.73,178.0,18.96611111111112,51.27,1.74,2.413,22.37,177.7,19.050000000000008,51.27,1.73,2.311,21.85,177.4,19.050000000000004,51.27,1.82,2.495,21.200000000000003,177.5,19.048500000000008,51.27,2.09,2.696,20.490000000000002,177.6,19.063181818181825,51.27,2.49,2.67,19.66,178.1,19.064210526315787,51.27,3.07
25,2002,1,2.413,22.37,177.7,19.050000000000008,51.27,1.73,2.311,21.85,177.4,19.050000000000004,51.27,1.82,2.495,21.200000000000003,177.5,19.048500000000008,51.27,2.09,2.696,20.490000000000002,177.6,19.063181818181825,51.27,2.49,2.67,19.66,178.1,19.064210526315787,51.27,3.07,2.564,19.380000000000003,177.4,18.99565217391304,51.27,3.65
24,2001,12,2.311,21.85,177.4,19.050000000000004,51.27,1.82,2.495,21.200000000000003,177.5,19.048500000000008,51.27,2.09,2.696,20.490000000000002,177.6,19.063181818181825,51.27,2.49,2.67,19.66,178.1,19.064210526315787,51.27,3.07,2.564,19.380000000000003,177.4,18.99565217391304,51.27,3.65,2.473,18.68,177.4,18.568181818181813,51.27,3.77
23,2001,11,2.495,21.200000000000003,177.5,19.048500000000008,51.27,2.09,2.696,20.490000000000002,177.6,19.063181818181825,51.27,2.49,2.67,19.66,178.1,19.064210526315787,51.27,3.07,2.564,19.380000000000003,177.4,18.99565217391304,51.27,3.65,2.473,18.68,177.4,18.568181818181813,51.27,3.77,2.3105,17.349999999999998,177.7,17.286,51.27,3.97
22,2001,10,2.696,20.490000000000002,177.6,19.063181818181825,51.27,2.49,2.67,19.66,178.1,19.064210526315787,51.27,3.07,2.564,19.380000000000003,177.4,18.99565217391304,51.27,3.65,2.473,18.68,177.4,18.568181818181813,51.27,3.77,2.3105,17.349999999999998,177.7,17.286,51.27,3.97,2.381,16.83,177.3,16.428636363636368,51.27,4.21
21,2001,9,2.67,19.66,178.1,19.064210526315787,51.27,3.07,2.564,19.380000000000003,177.4,18.99565217391304,51.27,3.65,2.473,18.68,177.4,18.568181818181813,51.27,3.77,2.3105,17.349999999999998,177.7,17.286,51.27,3.97,2.381,16.83,177.3,16.428636363636368,51.27,4.21,2.201,16.42,176.4,16.021500000000003,51.27,4.8
20,2001,8,2.564,19.380000000000003,177.4,18.99565217391304,51.27,3.65,2.473,18.68,177.4,18.568181818181813,51.27,3.77,2.3105,17.349999999999998,177.7,17.286,51.27,3.97,2.381,16.83,177.3,16.428636363636368,51.27,4.21,2.201,16.42,176.4,16.021500000000003,51.27,4.8,2.153,15.84,176.1,15.394545454545455,51.27,5.31
19,2001,7,2.473,18.68,177.4,18.568181818181813,51.27,3.77,2.3105,17.349999999999998,177.7,17.286,51.27,3.97,2.381,16.83,177.3,16.428636363636368,51.27,4.21,2.201,16.42,176.4,16.021500000000003,51.27,4.8,2.153,15.84,176.1,15.394545454545455,51.27,5.31,2.0463,15.46,176.0,15.199999999999998,51.27,5.49
18,2001,6,2.3105,17.349999999999998,177.7,17.286,51.27,3.97,2.381,16.83,177.3,16.428636363636368,51.27,4.21,2.201,16.42,176.4,16.021500000000003,51.27,4.8,2.153,15.84,176.1,15.394545454545455,51.27,5.31,2.0463,15.46,176.0,15.199999999999998,51.27,5.49,1.971,15.000000000000002,175.6,15.488636363636363,51.27,5.98
17,2001,5,2.381,16.83,177.3,16.428636363636368,51.27,4.21,2.201,16.42,176.4,16.021500000000003,51.27,4.8,2.153,15.84,176.1,15.394545454545455,51.27,5.31,2.0463,15.46,176.0,15.199999999999998,51.27,5.49,1.971,15.000000000000002,175.6,15.488636363636363,51.27,5.98,1.95,14.430000000000001,174.6,16.191999999999997,51.27,6.4
16,2001,4,2.201,16.42,176.4,16.021500000000003,51.27,4.8,2.153,15.84,176.1,15.394545454545455,51.27,5.31,2.0463,15.46,176.0,15.199999999999998,51.27,5.49,1.971,15.000000000000002,175.6,15.488636363636363,51.27,5.98,1.95,14.430000000000001,174.6,16.191999999999997,51.27,6.4,1.9795,13.840000000000002,174.2,16.506499999999996,51.27,6.51
15,2001,3,2.153,15.84,176.1,15.394545454545455,51.27,5.31,2.0463,15.46,176.0,15.199999999999998,51.27,5.49,1.971,15.000000000000002,175.6,15.488636363636363,51.27,5.98,1.95,14.430000000000001,174.6,16.191999999999997,51.27,6.4,1.9795,13.840000000000002,174.2,16.506499999999996,51.27,6.51,1.9,13.52,173.9,16.59619047619048,51.27,6.51
14,2001,2,2.0463,15.46,176.0,15.199999999999998,51.27,5.49,1.971,15.000000000000002,175.6,15.488636363636363,51.27,5.98,1.95,14.430000000000001,174.6,16.191999999999997,51.27,6.4,1.9795,13.840000000000002,174.2,16.506499999999996,51.27,6.51,1.9,13.52,173.9,16.59619047619048,51.27,6.51,1.8435,13.379999999999999,173.6,16.560499999999998,51.27,6.52
13,2001,1,1.971,15.000000000000002,175.6,15.488636363636363,51.27,5.98,1.95,14.430000000000001,174.6,16.191999999999997,51.27,6.4,1.9795,13.840000000000002,174.2,16.506499999999996,51.27,6.51,1.9,13.52,173.9,16.59619047619048,51.27,6.51,1.8435,13.379999999999999,173.6,16.560499999999998,51.27,6.52,1.8235,13.149999999999999,172.7,16.522608695652174,51.27,6.5
12,2000,12,1.95,14.430000000000001,174.6,16.191999999999997,51.27,6.4,1.9795,13.840000000000002,174.2,16.506499999999996,51.27,6.51,1.9,13.52,173.9,16.59619047619048,51.27,6.51,1.8435,13.379999999999999,173.6,16.560499999999998,51.27,6.52,1.8235,13.149999999999999,172.7,16.522608695652174,51.27,6.5,1.7835,11.84,172.7,16.84857142857143,51.27,6.54
11,2000,11,1.9795,13.840000000000002,174.2,16.506499999999996,51.27,6.51,1.9,13.52,173.9,16.59619047619048,51.27,6.51,1.8435,13.379999999999999,173.6,16.560499999999998,51.27,6.52,1.8235,13.149999999999999,172.7,16.522608695652174,51.27,6.5,1.7835,11.84,172.7,16.84857142857143,51.27,6.54,1.807,10.229999999999999,172.2,18.041428571428565,51.27,6.53
10,2000,10,1.9,13.52,173.9,16.59619047619048,51.27,6.51,1.8435,13.379999999999999,173.6,16.560499999999998,51.27,6.52,1.8235,13.149999999999999,172.7,16.522608695652174,51.27,6.5,1.7835,11.84,172.7,16.84857142857143,51.27,6.54,1.807,10.229999999999999,172.2,18.041428571428565,51.27,6.53,1.824,10.0,171.2,18.512727272727275,51.27,6.27
9,2000,9,1.8435,13.379999999999999,173.6,16.560499999999998,51.27,6.52,1.8235,13.149999999999999,172.7,16.522608695652174,51.27,6.5,1.7835,11.84,172.7,16.84857142857143,51.27,6.54,1.807,10.229999999999999,172.2,18.041428571428565,51.27,6.53,1.824,10.0,171.2,18.512727272727275,51.27,6.27,1.805,9.99,170.9,18.61842105263158,51.27,6.02
8,2000,8,1.8235,13.149999999999999,172.7,16.522608695652174,51.27,6.5,1.7835,11.84,172.7,16.84857142857143,51.27,6.54,1.807,10.229999999999999,172.2,18.041428571428565,51.27,6.53,1.824,10.0,171.2,18.512727272727275,51.27,6.27,1.805,9.99,170.9,18.61842105263158,51.27,6.02,1.7395,9.57,171.0,18.84666666666667,51.27,5.85
7,2000,7,1.7835,11.84,172.7,16.84857142857143,51.27,6.54,1.807,10.229999999999999,172.2,18.041428571428565,51.27,6.53,1.824,10.0,171.2,18.512727272727275,51.27,6.27,1.805,9.99,170.9,18.61842105263158,51.27,6.02,1.7395,9.57,171.0,18.84666666666667,51.27,5.85,1.768,9.35,170.0,18.869523809523812,51.27,5.73
6,2000,6,1.807,10.229999999999999,172.2,18.041428571428565,51.27,6.53,1.824,10.0,171.2,18.512727272727275,51.27,6.27,1.805,9.99,170.9,18.61842105263158,51.27,6.02,1.7395,9.57,171.0,18.84666666666667,51.27,5.85,1.768,9.35,170.0,18.869523809523812,51.27,5.73,1.784,9.22,169.3,18.937619047619048,51.27,5.45
5,2000,5,1.824,10.0,171.2,18.512727272727275,51.27,6.27,1.805,9.99,170.9,18.61842105263158,51.27,6.02,1.7395,9.57,171.0,18.84666666666667,51.27,5.85,1.768,9.35,170.0,18.869523809523812,51.27,5.73,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45
4,2000,4,1.805,9.99,170.9,18.61842105263158,51.27,6.02,1.7395,9.57,171.0,18.84666666666667,51.27,5.85,1.768,9.35,170.0,18.869523809523812,51.27,5.73,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45
3,2000,3,1.7395,9.57,171.0,18.84666666666667,51.27,5.85,1.768,9.35,170.0,18.869523809523812,51.27,5.73,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45
2,2000,2,1.768,9.35,170.0,18.869523809523812,51.27,5.73,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45
1,2000,1,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45,1.784,9.22,169.3,18.937619047619048,51.27,5.45
