"Data","Último","Abertura","Máxima","Mínima","Var%"
"05.04.2023","11,950","11,940","11,950","11,940","-0,25%"
"04.04.2023","11,980","12,000","12,000","11,980","0,13%"
"03.04.2023","11,965","12,090","12,090","11,965","-0,79%"
"31.03.2023","12,060","12,060","12,060","12,060","-0,08%"
"30.03.2023","12,070","12,070","12,070","12,070","-0,93%"
"29.03.2023","12,183","12,183","12,183","12,183","-2,30%"
"28.03.2023","12,470","12,470","12,470","12,470","0,69%"
"27.03.2023","12,385","12,425","12,425","12,385","-0,20%"
"24.03.2023","12,410","12,360","12,410","12,360","-1,59%"
"23.03.2023","12,610","12,670","12,670","12,610","1,41%"
"22.03.2023","12,435","12,480","12,480","12,435","-0,44%"
"21.03.2023","12,490","12,520","12,520","12,490","0,44%"
"20.03.2023","12,435","12,485","12,485","12,435","-0,04%"
"17.03.2023","12,440","12,540","12,540","12,440","-0,52%"
"16.03.2023","12,505","12,410","12,505","12,410","0,04%"
"15.03.2023","12,500","12,500","12,500","12,500","-0,44%"
"14.03.2023","12,555","12,545","12,555","12,545","0,76%"
"13.03.2023","12,460","12,415","12,460","12,415","-2,01%"
"10.03.2023","12,715","12,680","12,715","12,680","1,03%"
"09.03.2023","12,585","12,710","12,710","12,585","-0,91%"
"08.03.2023","12,700","12,770","12,770","12,700","-1,78%"
"07.03.2023","12,930","12,850","12,930","12,850","-0,08%"
"06.03.2023","12,940","13,005","13,005","12,940","-0,84%"
"03.03.2023","13,050","13,000","13,050","13,000","0,12%"
"02.03.2023","13,035","12,995","13,035","12,995","0,54%"
"01.03.2023","12,965","12,930","12,965","12,930","-0,31%"
"28.02.2023","13,005","13,025","13,025","13,005","0,08%"
"27.02.2023","12,995","13,045","13,045","12,995","-0,80%"
"24.02.2023","13,100","13,025","13,100","12,990","0,85%"
"23.02.2023","12,990","13,025","13,025","12,990","0,31%"
"22.02.2023","12,950","12,950","12,950","12,950","0,54%"
"17.02.2023","12,880","12,930","12,930","12,880","-0,50%"
"16.02.2023","12,945","12,965","12,965","12,945","-0,08%"
"15.02.2023","12,955","13,135","13,135","12,955","-1,26%"
"14.02.2023","13,120","13,150","13,150","13,120","-0,94%"
"13.02.2023","13,245","13,170","13,245","13,170","0,80%"
"10.02.2023","13,140","13,075","13,140","13,075","0,50%"
"09.02.2023","13,075","13,130","13,130","13,075","-1,13%"
"08.02.2023","13,225","13,380","13,380","13,225","-1,27%"
"07.02.2023","13,395","13,530","13,530","13,395","-1,69%"
"06.02.2023","13,625","13,680","13,680","13,625","0,48%"
"03.02.2023","13,560","13,475","13,560","13,475","1,69%"
"02.02.2023","13,335","13,335","13,335","13,335","0,76%"
"01.02.2023","13,235","13,220","13,235","13,220","0,46%"
"31.01.2023","13,175","13,275","13,275","13,175","-0,53%"
"30.01.2023","13,245","13,220","13,245","13,220","0,23%"
"27.01.2023","13,215","13,165","13,215","13,165","0,69%"
"26.01.2023","13,125","13,120","13,125","13,120","0,54%"
"25.01.2023","13,055","13,105","13,105","13,055","-0,84%"
"24.01.2023","13,165","13,200","13,200","13,165","-0,38%"
"23.01.2023","13,215","13,170","13,215","13,170","0,99%"
"20.01.2023","13,085","13,110","13,110","13,085","-0,08%"
"19.01.2023","13,095","13,175","13,175","13,095","0,58%"
"18.01.2023","13,020","12,965","13,020","12,965","0,15%"
"17.01.2023","13,000","13,070","13,070","13,000","-0,84%"
"16.01.2023","13,110","13,020","13,110","13,020","1,35%"
"13.01.2023","12,935","13,005","13,005","12,935","-0,15%"
"12.01.2023","12,955","13,025","13,025","12,955","-0,92%"
"11.01.2023","13,075","13,175","13,175","13,075","-1,10%"
"10.01.2023","13,220","13,310","13,310","13,220","0,11%"
"09.01.2023","13,205","13,400","13,400","13,205","-0,60%"
"06.01.2023","13,285","13,390","13,390","13,285","-0,82%"
"05.01.2023","13,395","13,450","13,450","13,395","-1,14%"
"04.01.2023","13,550","13,535","13,550","13,535","0,78%"
"03.01.2023","13,445","13,445","13,445","13,445","2,99%"
"29.12.2022","13,055","12,960","13,055","12,960","-0,08%"
"28.12.2022","13,065","13,210","13,065","13,210","-1,51%"
"27.12.2022","13,265","13,275","13,275","13,265","0,00%"
"26.12.2022","13,265","13,265","13,265","13,265","0,61%"
"23.12.2022","13,185","13,250","13,250","13,185","-1,71%"
"22.12.2022","13,415","13,535","13,535","13,415","-1,07%"
"21.12.2022","13,560","13,530","13,560","13,530","-0,22%"
"20.12.2022","13,590","13,590","13,590","13,590","-2,16%"
"19.12.2022","13,890","14,025","14,025","13,835","0,51%"
"16.12.2022","13,820","13,800","13,820","13,800","0,22%"
"15.12.2022","13,790","13,790","13,790","13,790","-1,89%"
"14.12.2022","14,055","14,090","14,090","14,040","2,22%"
"13.12.2022","13,750","13,760","13,962","13,750","0,11%"
"12.12.2022","13,735","13,555","13,735","13,555","1,63%"
"09.12.2022","13,515","13,520","13,520","13,515","0,00%"
"08.12.2022","13,515","13,610","13,610","13,515","0,22%"
"07.12.2022","13,485","13,635","13,635","13,465","-1,28%"
"06.12.2022","13,660","13,680","13,680","13,660","0,37%"
"05.12.2022","13,610","13,505","13,610","13,505","1,49%"
"02.12.2022","13,410","13,515","13,515","13,410","-1,47%"
"01.12.2022","13,610","13,680","13,680","13,610","0,55%"
"30.11.2022","13,535","13,690","13,690","13,535","-1,49%"
"29.11.2022","13,740","13,950","13,950","13,740","-2,55%"
"28.11.2022","14,100","14,230","14,230","14,100","-1,43%"
"25.11.2022","14,305","14,120","14,305","14,120","1,53%"
"24.11.2022","14,090","14,180","14,180","14,065","-2,73%"
"23.11.2022","14,485","14,310","14,485","14,310","2,66%"
"22.11.2022","14,110","13,985","14,130","13,985","0,93%"
"21.11.2022","13,980","13,950","14,000","13,950","-0,14%"
"18.11.2022","14,000","13,685","14,120","13,685","0,25%"
"17.11.2022","13,965","14,165","14,165","13,955","1,16%"
"16.11.2022","13,805","13,505","13,805","13,505","2,98%"
"14.11.2022","13,405","13,475","13,475","13,405","-1,79%"
"11.11.2022","13,650","13,585","13,650","13,585","2,59%"
"10.11.2022","13,305","13,130","13,305","13,130","6,82%"
"09.11.2022","12,455","12,455","12,455","12,455","0,20%"
"08.11.2022","12,430","12,485","12,485","12,430","0,36%"
"07.11.2022","12,385","12,320","12,420","12,320","1,06%"
"04.11.2022","12,255","12,280","12,280","12,255","-0,49%"
"03.11.2022","12,315","12,295","12,315","12,295","0,61%"
"01.11.2022","12,240","12,235","12,240","12,235","-0,12%"
"31.10.2022","12,255","12,410","12,410","12,255","-0,77%"
"28.10.2022","12,350","12,355","12,360","12,350","-0,12%"
"27.10.2022","12,365","12,400","12,400","12,340","-0,44%"
"26.10.2022","12,420","12,405","12,430","12,405","0,49%"
"25.10.2022","12,360","12,315","12,360","12,315","0,61%"
"24.10.2022","12,285","12,285","12,285","12,285","0,45%"
"21.10.2022","12,230","12,230","12,230","12,230","-0,12%"
"20.10.2022","12,245","12,235","12,245","12,235","0,29%"
"19.10.2022","12,210","12,210","12,210","12,210","0,29%"
"18.10.2022","12,175","12,190","12,190","12,175","-0,16%"
"17.10.2022","12,195","12,230","12,230","12,195","-0,85%"
"14.10.2022","12,300","12,190","12,300","12,190","0,86%"
"13.10.2022","12,195","12,270","12,270","12,180","0,21%"
"11.10.2022","12,170","12,125","12,170","12,125","1,00%"
"10.10.2022","12,050","12,095","12,095","12,050","-0,58%"
"07.10.2022","12,120","12,115","12,120","12,100","0,29%"
"06.10.2022","12,085","12,115","12,115","12,080","0,29%"
"05.10.2022","12,050","12,135","12,135","12,050","0,17%"
"03.10.2022","12,030","12,030","12,040","12,030","-0,95%"
"30.09.2022","12,145","12,210","12,210","12,145","-0,94%"
"29.09.2022","12,260","12,350","12,350","12,240","0,37%"
"28.09.2022","12,215","12,185","12,215","12,185","0,74%"
"27.09.2022","12,125","12,165","12,180","12,125","-1,62%"
"26.09.2022","12,325","12,290","12,325","12,290","1,40%"
"23.09.2022","12,155","12,130","12,155","12,130","0,41%"
"22.09.2022","12,105","12,330","12,330","12,105","-2,38%"
"21.09.2022","12,400","12,555","12,555","12,400","-1,55%"
"20.09.2022","12,595","12,560","12,625","12,560","0,04%"
"19.09.2022","12,590","12,675","12,675","12,570","-0,40%"
"16.09.2022","12,640","12,700","12,700","12,640","-0,08%"
"15.09.2022","12,650","12,630","12,650","12,630","1,04%"
"14.09.2022","12,520","12,545","12,545","12,520","-0,20%"
"13.09.2022","12,545","12,535","12,570","12,535","1,54%"
"12.09.2022","12,355","12,330","12,365","12,330","0,45%"
"09.09.2022","12,300","12,445","12,445","12,290","-1,20%"
"08.09.2022","12,450","12,455","12,455","12,450","-0,80%"
"06.09.2022","12,550","12,475","12,555","12,475","2,24%"
"05.09.2022","12,275","12,320","12,320","12,275","-0,37%"
"02.09.2022","12,320","12,280","12,325","12,280","-0,73%"
"01.09.2022","12,410","12,410","12,410","12,410","-0,72%"
"31.08.2022","12,500","12,515","12,515","12,500","-1,73%"
"30.08.2022","12,720","12,690","12,720","12,650","0,04%"
"29.08.2022","12,715","12,650","12,715","12,650","0,55%"
"26.08.2022","12,645","12,685","12,685","12,645","-0,63%"
"25.08.2022","12,725","12,630","12,725","12,630","0,99%"
"24.08.2022","12,600","12,630","12,650","12,600","0,48%"
"23.08.2022","12,540","12,675","12,675","12,540","-1,18%"
"22.08.2022","12,690","12,710","12,715","12,690","-0,20%"
"19.08.2022","12,715","12,715","12,715","12,715","1,48%"
"18.08.2022","12,530","12,445","12,530","12,445","1,05%"
"17.08.2022","12,400","12,385","12,400","12,385","1,35%"
"16.08.2022","12,235","12,255","12,255","12,235","-0,20%"
"15.08.2022","12,260","12,355","12,355","12,260","-0,49%"
"12.08.2022","12,320","12,365","12,365","12,320","-1,48%"
"11.08.2022","12,505","12,480","12,505","12,480","0,81%"
"10.08.2022","12,405","12,300","12,405","12,300","-0,64%"
"09.08.2022","12,485","12,370","12,485","12,370","-2,00%"
"08.08.2022","12,740","12,520","12,740","12,485","-1,01%"
"05.08.2022","12,870","12,580","12,870","12,580","0,16%"
"04.08.2022","12,850","12,550","12,850","12,550","-2,43%"
"03.08.2022","13,170","13,095","13,170","12,915","2,17%"
"02.08.2022","12,890","12,890","12,890","12,890","-2,05%"
"01.08.2022","13,160","13,015","13,160","13,010","0,46%"
"29.07.2022","13,100","13,285","13,285","13,100","-1,09%"
"28.07.2022","13,245","13,350","13,350","13,245","-2,54%"
"27.07.2022","13,590","13,510","13,590","13,510","0,85%"
"26.07.2022","13,475","13,435","13,475","13,435","-0,59%"
"25.07.2022","13,555","13,575","13,575","13,555","-0,66%"
"22.07.2022","13,645","13,680","13,680","13,645","-1,05%"
"21.07.2022","13,790","13,645","13,790","13,645","0,47%"
"20.07.2022","13,725","13,765","13,765","13,725","-0,44%"
"19.07.2022","13,785","13,775","13,785","13,775","-0,93%"
"18.07.2022","13,915","13,590","13,915","13,590","1,61%"
"15.07.2022","13,695","13,560","13,695","13,560","-0,87%"
"14.07.2022","13,815","13,590","13,815","13,590","0,88%"
"13.07.2022","13,695","13,485","13,695","13,460","0,44%"
"12.07.2022","13,635","13,675","13,675","13,515","-1,52%"
"11.07.2022","13,845","13,570","13,845","13,545","1,99%"
"08.07.2022","13,575","13,260","13,575","13,260","2,69%"
"07.07.2022","13,220","13,220","13,220","13,220","-0,53%"
"06.07.2022","13,290","10,000","13,300","8,500","0,15%"
"05.07.2022","13,270","13,300","13,300","10,000","0,84%"
"04.07.2022","13,160","13,135","13,160","10,500","25,33%"
"01.07.2022","10,500","13,160","13,160","10,500","-20,18%"
"30.06.2022","13,155","11,000","13,155","11,000","-1,31%"
"29.06.2022","13,330","11,000","13,330","11,000","0,53%"
"28.06.2022","13,260","12,000","13,260","12,000","2,12%"
"27.06.2022","12,985","12,960","12,985","12,960","0,43%"
"24.06.2022","12,930","12,775","12,930","12,500","1,69%"
"23.06.2022","12,715","12,715","12,715","12,715","10,57%"
"22.06.2022","11,500","11,500","12,795","11,500","0,00%"
"21.06.2022","11,500","12,920","12,920","11,500","0,00%"
"20.06.2022","11,500","11,500","12,970","11,500","-11,37%"
"17.06.2022","12,975","13,035","13,035","12,000","-2,63%"
"15.06.2022","13,325","12,000","13,400","12,000","-0,97%"
"14.06.2022","13,455","13,255","13,455","13,255","-3,89%"
"13.06.2022","14,000","14,000","14,000","13,030","3,70%"
"10.06.2022","13,500","12,870","13,500","12,870","0,00%"
"09.06.2022","13,500","14,000","14,000","12,850","-3,57%"
"08.06.2022","14,000","14,000","14,000","14,000","0,00%"
"07.06.2022","14,000","14,000","14,000","14,000","0,00%"
"06.06.2022","14,000","15,000","15,000","14,000","9,08%"
"03.06.2022","12,835","12,835","12,835","12,835","-0,70%"
"02.06.2022","12,925","12,925","12,925","12,925","1,10%"
"01.06.2022","12,785","12,785","12,785","12,785","0,67%"
"31.05.2022","12,700","12,700","12,700","12,700","-0,35%"
"30.05.2022","12,745","12,585","12,745","12,585","7,48%"
"27.05.2022","11,858","11,858","11,858","11,858","-6,93%"
"25.05.2022","12,740","12,740","12,740","12,740","-2,90%"
"24.05.2022","13,120","12,850","13,120","12,850","1,82%"
"23.05.2022","12,885","12,880","12,895","12,850","-0,12%"
"20.05.2022","12,900","12,995","12,995","12,900","-0,96%"
"19.05.2022","13,025","13,045","13,045","12,955","-0,61%"
"18.05.2022","13,105","13,150","13,150","13,105","-0,38%"
"17.05.2022","13,155","13,155","13,155","13,085","-0,30%"
"16.05.2022","13,195","13,155","13,195","13,155","-0,98%"
"13.05.2022","13,325","13,285","13,325","13,285","0,87%"
"12.05.2022","13,210","13,260","13,260","13,210","0,42%"
"11.05.2022","13,155","13,140","13,155","13,140","1,19%"
"10.05.2022","13,000","13,000","13,000","13,000","-0,46%"
"09.05.2022","13,060","13,165","13,165","13,060","-0,76%"
"06.05.2022","13,160","12,990","13,160","12,990","0,92%"
"05.05.2022","13,040","12,990","13,040","12,990","2,72%"
"04.05.2022","12,695","12,795","12,795","12,695","-0,86%"
"03.05.2022","12,805","12,805","12,805","12,805","-0,27%"
"02.05.2022","12,840","12,790","12,840","12,790","1,22%"
"29.04.2022","12,685","12,690","12,690","12,685","-0,47%"
"28.04.2022","12,745","12,645","12,745","12,645","0,95%"
"27.04.2022","12,625","12,680","12,680","12,625","-1,06%"
"26.04.2022","12,760","12,680","12,815","12,680","0,55%"
"25.04.2022","12,690","12,810","12,810","12,680","-0,74%"
"22.04.2022","12,785","12,780","12,810","12,780","0,59%"
"20.04.2022","12,710","12,770","12,770","12,710","-0,82%"
"19.04.2022","12,815","12,790","12,815","12,790","0,20%"
"18.04.2022","12,790","13,000","13,000","12,790","-0,62%"
"14.04.2022","12,870","12,820","12,880","12,820","0,19%"
"13.04.2022","12,845","12,815","12,845","12,815","0,12%"
"12.04.2022","12,830","12,625","12,830","12,600","0,47%"
"11.04.2022","12,770","12,560","12,820","12,560","1,67%"
"08.04.2022","12,560","12,290","12,560","12,290","1,45%"
"07.04.2022","12,380","12,235","12,380","12,235","0,16%"
"06.04.2022","12,360","12,105","12,360","12,105","1,27%"
"05.04.2022","12,205","12,100","12,205","12,100","2,31%"
"04.04.2022","11,930","11,940","11,940","11,930","-1,77%"
"01.04.2022","12,145","12,145","12,145","11,940","-1,98%"
"31.03.2022","12,390","12,275","12,390","12,145","-0,40%"
"30.03.2022","12,440","12,100","12,440","12,100","1,93%"
"29.03.2022","12,205","12,120","12,205","12,100","-0,45%"
"28.03.2022","12,260","12,130","12,260","12,110","-0,69%"
"25.03.2022","12,345","12,375","12,375","12,345","-1,59%"
"24.03.2022","12,545","12,780","12,780","12,545","-2,37%"
"23.03.2022","12,850","12,700","12,850","12,700","-0,50%"
"22.03.2022","12,915","12,740","12,915","12,700","-0,27%"
"21.03.2022","12,950","12,645","12,950","12,645","2,41%"
"18.03.2022","12,645","12,820","12,820","12,645","-2,73%"
"17.03.2022","13,000","12,820","13,000","12,820","-2,07%"
"16.03.2022","13,275","13,005","13,275","13,005","0,00%"
"15.03.2022","13,275","13,005","13,275","13,005","-0,04%"
"14.03.2022","13,280","13,055","13,280","13,055","0,61%"
"11.03.2022","13,200","12,865","13,200","12,865","0,96%"
"10.03.2022","13,075","12,665","13,075","12,665","1,83%"
"09.03.2022","12,840","12,885","12,885","12,665","-0,93%"
"08.03.2022","12,960","12,885","12,960","12,885","-0,69%"
"07.03.2022","13,050","12,460","13,050","12,460","3,08%"
"04.03.2022","12,660","12,460","12,765","12,460","1,61%"
"03.03.2022","12,460","12,230","12,460","12,230","0,40%"
"02.03.2022","12,410","12,410","12,410","12,410","1,35%"
"25.02.2022","12,245","12,030","12,245","11,980","0,37%"
"24.02.2022","12,200","12,060","12,200","12,030","0,83%"
"23.02.2022","12,100","12,060","12,100","12,060","-1,06%"
"22.02.2022","12,230","12,020","12,230","12,020","0,33%"
"21.02.2022","12,190","12,055","12,190","12,020","0,04%"
"18.02.2022","12,185","12,105","12,185","12,035","-0,41%"
"17.02.2022","12,235","12,040","12,235","12,040","0,49%"
"16.02.2022","12,175","11,995","12,175","11,995","0,12%"
"15.02.2022","12,160","12,135","12,160","11,995","-0,73%"
"14.02.2022","12,250","12,030","12,250","12,030","0,78%"
"11.02.2022","12,155","11,920","12,155","11,920","1,93%"
"10.02.2022","11,925","11,925","11,925","11,925","0,93%"
"09.02.2022","11,815","11,460","11,815","11,460","0,21%"
"08.02.2022","11,790","11,460","11,790","11,460","1,59%"
"07.02.2022","11,605","11,480","11,605","11,460","-0,90%"
"04.02.2022","11,710","11,410","11,710","11,410","1,39%"
"03.02.2022","11,550","11,355","11,550","11,355","-0,09%"
"02.02.2022","11,560","11,695","11,695","11,560","-2,73%"
"01.02.2022","11,885","11,845","11,885","11,695","-0,96%"
"31.01.2022","12,000","11,875","12,000","11,875","0,29%"
"28.01.2022","11,965","11,850","11,965","11,850","0,38%"
"27.01.2022","11,920","11,520","11,920","11,520","2,19%"
"26.01.2022","11,665","11,460","11,665","11,460","0,47%"
"25.01.2022","11,610","11,445","11,610","11,445","-0,30%"
"24.01.2022","11,645","11,550","11,645","11,550","-1,48%"
"21.01.2022","11,820","11,550","11,820","11,550","0,51%"
"20.01.2022","11,760","11,720","11,760","11,530","0,34%"
"19.01.2022","11,720","11,900","11,900","11,720","-1,51%"
"18.01.2022","11,900","11,880","11,900","11,880","-0,38%"
"17.01.2022","11,945","11,690","11,945","11,690","2,18%"
"14.01.2022","11,690","11,670","11,690","11,670","-1,02%"
"13.01.2022","11,810","11,670","11,810","11,670","1,20%"
"12.01.2022","11,670","11,670","11,670","11,670","-3,51%"
"11.01.2022","12,095","11,925","12,095","11,925","0,62%"
"10.01.2022","12,020","11,790","12,020","11,790","0,88%"
"07.01.2022","11,915","11,765","11,915","11,765","0,76%"
"06.01.2022","11,825","11,700","11,825","11,695","1,98%"
"05.01.2022","11,595","11,595","11,595","11,595","0,00%"
"04.01.2022","11,595","11,595","11,595","11,595","2,16%"
"03.01.2022","11,350","11,110","11,350","11,110","-2,07%"
"31.12.2021","11,590","11,590","11,590","11,590","-1,07%"
"30.12.2021","11,715","11,670","11,715","11,595","-1,01%"
"29.12.2021","11,835","11,535","11,835","11,535","1,33%"
"28.12.2021","11,680","11,525","11,680","11,525","-0,13%"
"27.12.2021","11,695","11,480","11,695","11,480","1,91%"
"24.12.2021","11,476","11,476","11,476","11,476","-0,73%"
"23.12.2021","11,560","11,560","11,560","11,560","0,70%"
"22.12.2021","11,480","11,265","11,480","11,265","1,91%"
"21.12.2021","11,265","11,265","11,265","11,265","-1,31%"
"20.12.2021","11,415","11,690","11,690","11,415","-2,35%"
"17.12.2021","11,690","11,585","11,840","11,585","0,91%"
"16.12.2021","11,585","11,700","11,700","11,325","1,29%"
"15.12.2021","11,438","11,600","11,600","11,438","-0,75%"
"14.12.2021","11,525","11,525","11,525","11,525","1,10%"
"13.12.2021","11,400","11,420","11,420","11,400","0,66%"
"10.12.2021","11,325","11,435","11,435","11,325","-1,86%"
"09.12.2021","11,540","11,340","11,665","11,340","1,76%"
